mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,fg_id,fg_name,fg_pos,lahman_id,retro_id,retro_name,debut
515052,Mayckol Guaipe,P,SEA,Seattle Mariners,R,R,1990,56393,guaipma01,Mayckol Guaipe,11663,Mayckol Guaipe,P,guaipma01,guaim001,Mayckol Guaipe,20150601
521230,Liam Hendriks,P,OAK,Oakland Athletics,R,R,1989,56426,hendrli01,Liam Hendriks,3548,Liam Hendriks,P,hendrli01,hendl001,Liam Hendriks,20110906
514917,Cesar Hernandez,2B,PHI,Philadelphia Phillies,S,R,1990,56444,hernace02,Cesar Hernandez,10556,Cesar Hernandez,2B,hernace02,hernc005,Cesar Hernandez,20130529
516969,Kelvin Herrera,P,CWS,Chicago White Sox,R,R,1989,56449,herreke01,Kelvin Herrera,6033,Kelvin Herrera,P,herreke01,herrk001,Kelvin Herrera,20110921
518794,Brandon Hicks,2B,SF,San Francisco Giants,R,R,1985,56450,hicksbr01,Brandon Hicks,4003,Brandon Hicks,2B,hicksbr01,hickb002,Brandon Hicks,20100505
502706,Derek Holland,P,SF,San Francisco Giants,S,L,1986,56468,hollade01,Derek Holland,4141,Derek Holland,P,hollade01,holld003,Derek Holland,20090422
518833,Colt Hynes,P,CLE,Cleveland Indians,L,L,1985,56482,hynesco01,Colt Hynes,7560,Colt Hynes,P,hynesco01,hynec001,Colt Hynes,20130714
518858,Nate Jones,P,CWS,Chicago White Sox,R,R,1986,56519,jonesna01,Nate Jones,4696,Nate Jones,P,jonesna01,jonen001,Nate Jones,20120408
518875,Shawn Kelley,P,TEX,Texas Rangers,R,R,1984,56533,kellesh01,Shawn Kelley,7773,Shawn Kelley,P,kellesh01,kells001,Shawn Kelley,20090410
477186,Brandon Laird,3B,KC,Kansas City Royals,R,R,1987,56561,lairdbr01,Brandon Laird,5476,Brandon Laird,1B/3B,lairdbr01,lairb001,Brandon Laird,20110722
516809,Junior Lake,RF,TOR,Toronto Blue Jays,R,R,1990,56563,lakeju01,Junior Lake,4672,Junior Lake,OF,lakeju01,lakej001,Junior Lake,20130719
518911,Andrew Lambo,RF,OAK,Oakland Athletics,L,L,1988,56566,lamboan01,Andrew Lambo,5386,Andrew Lambo,OF,lamboan01,lamba001,Andrew Lambo,20130813
502009,Mat Latos,P,TOR,Toronto Blue Jays,R,R,1987,56580,latosma01,Mat Latos,3815,Mat Latos,P,latosma01,latom001,Mat Latos,20090719
502210,Josh Reddick,RF,HOU,Houston Astros,L,R,1987,56609,reddijo01,Josh Reddick,3892,Josh Reddick,OF,reddijo01,reddj001,Josh Reddick,20090731
519184,Ben Revere,LF,CIN,Cincinnati Reds,L,R,1988,56615,reverbe01,Ben Revere,4712,Ben Revere,OF,reverbe01,reveb001,Ben Revere,20100907
519186,Matt Reynolds,P,SF,San Francisco Giants,L,L,1984,56622,reynoma02,Matt Reynolds,8887,Matt Reynolds,P,reynoma02,reynm002,Matt Reynolds,20100819
516589,Andre Rienzo,P,MIA,Miami Marlins,R,R,1988,56638,rienzan01,Andre Rienzo,3507,Andre Rienzo,P,rienzan01,riena001,Andre Rienzo,20130730
519208,Clint Robinson,1B,WSH,Washington Nationals,L,L,1985,56655,robincl01,Clint Robinson,6908,Clint Robinson,1B/OF,robincl01,robic001,Clint Robinson,20120608
514719,Henry Alejandro Rodriguez,2B,CIN,Cincinnati Reds,S,R,1990,56673,rodrihe04,Henry Rodriguez,7983,Henry Rodriguez,2B,rodrihe04,rodrh003,Henry Rodriguez,20120902
516853,Wilking Rodriguez,P,KC,Kansas City Royals,R,R,1990,56674,rodriwi02,Wilking Rodriguez,8801,Wilking Rodriguez,P,rodriwi02,rodrw003,Wilking Rodriguez,20140603
502130,Dan Runzler,P,PIT,Pittsburgh Pirates,L,L,1985,56717,runzlda01,Dan Runzler,4080,Dan Runzler,P,runzlda01,runzd001,Dan Runzler,20090904
517593,Danny Salazar,P,CLE,Cleveland Indians,R,R,1990,56723,salazda01,Danny Salazar,5867,Danny Salazar,P,salazda01,salad001,Danny Salazar,20130711
516949,Hector Sanchez,C,SD,San Diego Padres,S,R,1989,56734,sanchhe01,Hector Sanchez,10289,Hector Sanchez,C,sanchhe01,sanch002,Hector Sanchez,20110715
506703,Adrian Sanchez,SS,WSH,Washington Nationals,R,R,1990,56736,sanchad01,Adrian Sanchez,11338,Adrian Sanchez,2B/3B,sanchad01,sanca007,Adrian Sanchez,20170630
502327,Hector Santiago,P,CWS,Chicago White Sox,R,L,1987,56742,santihe01,Hector Santiago,4026,Hector Santiago,P,santihe01,santh001,Hector Santiago,20110706
453286,Max Scherzer,P,WSH,Washington Nationals,R,R,1984,56753,scherma01,Max Scherzer,3137,Max Scherzer,P,scherma01,schem001,Max Scherzer,20080429
519267,Evan Scribner,P,SEA,Seattle Mariners,R,R,1985,56759,scribev01,Evan Scribner,7525,Evan Scribner,P,scribev01,scrie001,Evan Scribner,20110426
516416,Jean Segura,SS,PHI,Philadelphia Phillies,R,R,1990,56761,segurje01,Jean Segura,5933,Jean Segura,SS,segurje01,seguj002,Jean Segura,20120724
519295,Jake Smolinski,CF,OAK,Oakland Athletics,R,R,1989,56792,smolija01,Jake Smolinski,5408,Jake Smolinski,OF,smolija01,smolj002,Jake Smolinski,20140707
519306,Steven Souza Jr.,RF,ARI,Arizona Diamondbacks,R,R,1989,56806,souzast01,Steven Souza Jr.,5667,Steven Souza Jr.,OF,souzast01,souzs001,Steven Souza,20140413
446345,Michael Taylor,OF,CWS,Chicago White Sox,R,R,1985,56843,taylomi01,Michael Taylor,2591,Michael Taylor,OF,taylomi01,taylm001,Michael Taylor,20110902
514913,Ruben Tejada,SS,BAL,Baltimore Orioles,R,R,1989,56850,tejadru01,Ruben Tejada,5519,Ruben Tejada,SS,tejadru01,tejar001,Ruben Tejada,20100407
508892,Carlos Triunfel,SS,LAD,Los Angeles Dodgers,R,R,1990,56881,triunca01,Carlos Triunfel,193,Carlos Triunfel,,triunca01,triuc001,Carlos Triunfel,20120907
518170,Jordany Valdespin,LF,MIA,Miami Marlins,L,R,1987,56899,valdejo02,Jordany Valdespin,5098,Jordany Valdespin,2B/OF,valdejo02,valdj002,Jordany Valdespin,20120423
519390,Stephen Vogt,C,MIL,Milwaukee Brewers,L,R,1984,56945,vogtst01,Stephen Vogt,5000,Stephen Vogt,C,vogtst01,vogts001,Stephen Vogt,20120406
477229,Jordan Walden,P,STL,St. Louis Cardinals,R,R,1987,56948,waldejo01,Jordan Walden,3271,Jordan Walden,P,waldejo01,waldj001,Jordan Walden,20100822
519393,Marcus Walden,P,BOS,Boston Red Sox,R,R,1988,56949,waldema01,Marcus Walden,8004,Marcus Walden,P,,waldm002,Marcus Walden,20180401
453265,Tony Watson,P,SF,San Francisco Giants,L,L,1985,56957,watsoto01,Tony Watson,3132,Tony Watson,P,watsoto01,watst001,Tony Watson,20110608
519411,Matt West,P,LAD,Los Angeles Dodgers,R,R,1988,56963,westma03,Matt West,7980,Matt West,P,westma03,westm002,Matt West,20140710
519412,Zelous Wheeler,3B,NYY,New York Yankees,R,R,1987,56964,wheelze01,Zelous Wheeler,8822,Zelous Wheeler,3B/OF,wheelze01,wheez002,Zelous Wheeler,20140703
519425,Jackson Williams,C,SF,San Francisco Giants,R,R,1986,56974,willija01,Jackson Williams,8524,Jackson Williams,C,willija01,willj005,Jackson Williams,20140827
453214,Steven Wright,P,BOS,Boston Red Sox,R,R,1984,56987,wrighst01,Steven Wright,8185,Steven Wright,P,wrighst01,wrigs001,Steven Wright,20130423
519068,Efren Navarro,1B,CHC,Chicago Cubs,L,L,1986,56991,navaref01,Efren Navarro,9854,Efren Navarro,1B/OF,navaref01,navae001,Efren Navarro,20110902
519071,Rey Navarro,SS,LAA,Los Angeles Angels,S,R,1989,56996,navarre01,Rey Navarro,6008,Reynaldo Navarro,2B,navarre01,navar001,Rey Navarro,20150424
504379,Juan Nicasio,P,PHI,Philadelphia Phillies,R,R,1986,57000,nicasju01,Juan Nicasio,7731,Juan Nicasio,P,nicasju01,nicaj001,Juan Nicasio,20110528
519082,Nick Noonan,SS,SD,San Diego Padres,L,R,1989,57009,noonani01,Nick Noonan,6880,Nick Noonan,2B/3B,noonani01,noonn001,Nick Noonan,20130403
519083,Derek Norris,C,TB,Tampa Bay Rays,R,R,1989,57013,norride01,Derek Norris,6867,Derek Norris,C,norride01,norrd001,Derek Norris,20120621
514639,Jose Ortega,P,DET,Detroit Tigers,R,R,1988,57042,ortegjo01,Jose Ortega,9651,Jose Ortega,P,ortegjo01,ortej001,Jose Ortega,20120608
517451,Joe Ortiz,P,CHC,Chicago Cubs,L,L,1990,57046,ortizjo05,Joe Ortiz,7955,Joe Ortiz,P,ortizjo05,ortij004,Joe Ortiz,20130331
519096,Dan Otero,P,CLE,Cleveland Indians,R,R,1985,57047,oteroda01,Dan Otero,7385,Dan Otero,P,oteroda01,oterd001,Dan Otero,20120407
457574,Jordan Pacheco,C,CIN,Cincinnati Reds,R,R,1986,57053,pachejo01,Jordan Pacheco,2677,Jordan Pacheco,1B/3B,pachejo01,pachj001,Jordan Pacheco,20110906
517370,Jimmy Paredes,RF,PHI,Philadelphia Phillies,S,R,1988,57065,paredji01,Jimmy Paredes,5481,Jimmy Paredes,3B/DH/OF,paredji01,parej002,Jimmy Paredes,20110801
489197,Curtis Partch,P,PIT,Pittsburgh Pirates,R,R,1987,57072,partccu01,Curtis Partch,1333,Curtis Partch,P,partccu01,partc001,Curtis Partch,20130609
502748,Brad Peacock,P,HOU,Houston Astros,R,R,1988,57086,peacobr01,Brad Peacock,5401,Brad Peacock,P,peacobr01,peacb001,Brad Peacock,20110906
516414,Ariel Pena,P,MIL,Milwaukee Brewers,R,R,1989,57095,penaar01,Ariel Pena,10240,Ariel Pena,P,penaar01,penaa003,Ariel Pena,20150905
506747,Francisco Pena,C,STL,St. Louis Cardinals,R,R,1989,57096,penafr01,Francisco Pena,8298,Francisco Pena,C,penafr01,penaf001,Francisco Pena,20140520
516811,Eury Perez,LF,PIT,Pittsburgh Pirates,R,R,1990,57115,perezeu01,Eury Perez,10299,Eury Perez,OF,perezeu01,peree003,Eury Perez,20120901
502260,Vinnie Pestano,P,LAA,Los Angeles Angels,R,R,1985,57123,pestavi01,Vinnie Pestano,4782,Vinnie Pestano,P,pestavi01,pestv001,Vinnie Pestano,20100923
516935,Stolmy Pimentel,P,TEX,Texas Rangers,R,R,1990,57134,pimenst01,Stolmy Pimentel,6415,Stolmy Pimentel,P,pimenst01,pimes001,Stolmy Pimentel,20130904
519145,Aaron Poreda,P,TEX,Texas Rangers,L,L,1986,57147,poredaa01,Aaron Poreda,4313,Aaron Poreda,P,poredaa01,porea001,Aaron Poreda,20090612
519455,Jordan Zimmermann,P,DET,Detroit Tigers,R,R,1986,57163,zimmejo02,Jordan Zimmermann,4505,Jordan Zimmermann,P,zimmejo02,zimmj003,Jordan Zimmermann,20090420
517414,Randall Delgado,P,CWS,Chicago White Sox,R,R,1990,57181,delgara01,Randall Delgado,5985,Randall Delgado,P,delgara01,delgr001,Randall Delgado,20110617
518960,Jonathan Lucroy,C,LAA,Los Angeles Angels,R,R,1986,57191,lucrojo01,Jonathan Lucroy,7870,Jonathan Lucroy,C,lucrojo01,lucrj001,Jonathan Lucroy,20100521
453186,Scott Maine,P,MIA,Miami Marlins,L,L,1985,57195,mainesc01,Scott Maine,885,Scott Maine,,mainesc01,mains001,Scott Maine,20100827
519015,Kyle McPherson,P,PIT,Pittsburgh Pirates,R,R,1987,57198,mcpheky01,Kyle McPherson,5009,Kyle McPherson,P,mcpheky01,mcphk001,Kyle McPherson,20120820
518764,Donovan Hand,P,CIN,Cincinnati Reds,R,R,1986,57222,handdo01,Donovan Hand,8728,Donovan Hand,P,handdo01,handd001,Donovan Hand,20130526
502085,David Robertson,P,PHI,Philadelphia Phillies,R,R,1985,57235,roberda08,David Robertson,8241,David Robertson,P,roberda08,robed002,David Robertson,20080629
519304,Neftali Soto,1B,CIN,Cincinnati Reds,R,R,1989,57244,sotone01,Neftali Soto,5663,Neftali Soto,1B,sotone01,soton001,Neftali Soto,20130518
519107,Andy Parrino,SS,OAK,Oakland Athletics,S,R,1985,57265,parrian01,Andy Parrino,3972,Andy Parrino,SS,parrian01,parra001,Andy Parrino,20110826
517369,Jose Pirela,LF,SD,San Diego Padres,R,R,1989,57268,pireljo01,Jose Pirela,5485,Jose Pirela,2B/OF,pireljo01,pirej001,Jose Pirela,20140922
516770,Starlin Castro,2B,MIA,Miami Marlins,R,R,1990,57278,castrst01,Starlin Castro,4579,Starlin Castro,2B/SS,castrst01,casts001,Starlin Castro,20100507
474463,Brett Anderson,P,OAK,Oakland Athletics,L,L,1988,57286,anderbr04,Brett Anderson,8223,Brett Anderson,P,anderbr04,andeb004,Brett Anderson,20090410
520471,Freddy Galvis,SS,TOR,Toronto Blue Jays,S,R,1989,57302,galvifr01,Freddy Galvis,6609,Freddy Galvis,SS,galvifr01,galvf001,Freddy Galvis,20120405
489295,Brian Schlitter,P,CHC,Chicago Cubs,R,R,1985,57320,schlibr01,Brian Schlitter,3599,Brian Schlitter,P,schlibr01,schlb001,Brian Schlitter,20100628
521692,Salvador Perez,C,KC,Kansas City Royals,R,R,1990,57335,perezsa02,Salvador Perez,7304,Salvador Perez,C,perezsa02,peres002,Salvador Perez,20110810
446264,Barry Enright,P,LAA,Los Angeles Angels,R,R,1986,57338,enrigba01,Barry Enright,2412,Barry Enright,P,enrigba01,enrib001,Barry Enright,20100630
446386,Brandon Guyer,OF,CWS,Chicago White Sox,R,R,1986,57379,guyerbr01,Brandon Guyer,2636,Brandon Guyer,OF,guyerbr01,guyeb001,Brandon Guyer,20110506
502281,Marcus Hatley,P,STL,St. Louis Cardinals,R,R,1988,57389,hatlema01,Marcus Hatley,4002,Marcus Hatley,P,hatlema01,hatlm001,Marcus Hatley,20150701
518792,Jason Heyward,RF,CHC,Chicago Cubs,L,L,1989,57396,heywaja01,Jason Heyward,4940,Jason Heyward,OF,heywaja01,heywj001,Jason Heyward,20100405
488984,Tommy Hunter,P,PHI,Philadelphia Phillies,R,R,1986,57403,hunteto02,Tommy Hunter,1157,Tommy Hunter,P,hunteto02,huntt002,Tommy Hunter,20080801
518854,Chris Jones,P,LAA,Los Angeles Angels,L,L,1988,57412,,,sa392067,Chris Jones,,,,,22220202
502462,Ryan Kelly,P,ATL,Atlanta Braves,R,R,1987,57418,kellyry01,Ryan Kelly,4858,Ryan Kelly,P,kellyry01,kellr001,Ryan Kelly,20150630
446372,Corey Kluber,P,CLE,Cleveland Indians,R,R,1986,57424,klubeco01,Corey Kluber,2429,Corey Kluber,P,klubeco01,klubc001,Corey Kluber,20110901
518902,Pete Kozma,SS,DET,Detroit Tigers,R,R,1988,57426,kozmape01,Pete Kozma,2539,Pete Kozma,SS,kozmape01,kozmp001,Pete Kozma,20110518
524968,Jesus Montero,1B,TOR,Toronto Blue Jays,R,R,1989,57472,monteje01,Jesus Montero,5514,Jesus Montero,C/DH,monteje01,montj003,Jesus Montero,20110901
519043,Matt Moore,P,DET,Detroit Tigers,L,L,1989,57473,moorema02,Matt Moore,1890,Matt Moore,P,moorema02,moorm003,Matt Moore,20110914
519048,Mitch Moreland,1B,BOS,Boston Red Sox,L,L,1985,57476,morelmi01,Mitch Moreland,3086,Mitch Moreland,1B,morelmi01,morem001,Mitch Moreland,20100729
519058,Mike Moustakas,3B,MIL,Milwaukee Brewers,L,R,1988,57478,moustmi01,Mike Moustakas,4892,Mike Moustakas,3B,moustmi01,mousm001,Mike Moustakas,20110610
502168,Rudy Owens,P,HOU,Houston Astros,L,L,1987,57485,owensru01,Rudy Owens,5226,Rudy Owens,P,owensru01,owenr001,Rudy Owens,20140523
519128,Bryan Petersen,LF,MIA,Miami Marlins,L,R,1986,57494,peterbr01,Bryan Petersen,2567,Bryan Petersen,OF,peterbr01,peteb001,Bryan Petersen,20100507
446367,Luke Putkonen,P,DET,Detroit Tigers,R,R,1986,57500,putkolu01,Luke Putkonen,6736,Luke Putkonen,P,putkolu01,putkl001,Luke Putkonen,20120429
519203,Anthony Rizzo,1B,CHC,Chicago Cubs,L,L,1989,57514,rizzoan01,Anthony Rizzo,3473,Anthony Rizzo,1B,rizzoan01,rizza001,Anthony Rizzo,20110609
519222,Austin Romine,C,NYY,New York Yankees,R,R,1988,57520,rominau01,Austin Romine,5491,Austin Romine,C,rominau01,romia002,Austin Romine,20110911
519240,Marc Rzepczynski,P,CLE,Cleveland Indians,L,L,1985,57529,rzepcma01,Marc Rzepczynski,6612,Marc Rzepczynski,P,rzepcma01,rzepm001,Marc Rzepczynski,20090707
519294,Josh Smoker,P,DET,Detroit Tigers,L,L,1988,57550,smokejo01,Josh Smoker,10285,Josh Smoker,P,smokejo01,smokj001,Josh Smoker,20160819
519299,Eric Sogard,SS,MIL,Milwaukee Brewers,L,R,1986,57552,sogarer01,Eric Sogard,7927,Eric Sogard,2B,sogarer01,sogae001,Eric Sogard,20100914
519317,Giancarlo Stanton,DH,NYY,New York Yankees,R,R,1989,57556,stantmi03,Giancarlo Stanton,4949,Giancarlo Stanton,OF,stantmi03,stanm004,Giancarlo Stanton,20100608
519326,Hunter Strickland,P,SEA,Seattle Mariners,R,R,1988,57557,strichu01,Hunter Strickland,7836,Hunter Strickland,P,strichu01,strih001,Hunter Strickland,20140901
519388,Josh Vitters,OF,CHC,Chicago Cubs,R,R,1989,57576,vittejo01,Josh Vitters,4623,Josh Vitters,3B,vittejo01,vittj001,Josh Vitters,20120805
519437,Chris Withrow,P,ATL,Atlanta Braves,R,R,1989,57584,withrch01,Chris Withrow,7161,Chris Withrow,P,withrch01,withc001,Chris Withrow,20130612
519445,Danny Worth,2B,HOU,Houston Astros,R,R,1985,57586,worthda01,Danny Worth,198,Danny Worth,,worthda01,wortd001,Danny Worth,20100516
517060,Pedro Hernandez,P,COL,Colorado Rockies,L,L,1989,57590,hernape02,Pedro Hernandez,4578,Pedro Hernandez,P,hernape02,hernp001,Pedro Hernandez,20120718
519110,Joe Paterson,P,ARI,Arizona Diamondbacks,R,L,1986,57598,paterjo01,Joe Paterson,2565,Joe Paterson,P,paterjo01,patej001,Joe Paterson,20110402
523989,Rubby De La Rosa,P,ARI,Arizona Diamondbacks,R,R,1989,57608,delarru01,Rubby De La Rosa,3862,Rubby de la Rosa,P,delarru01,delar003,Rubby de la Rosa,20110524
523848,Jose Dominguez,P,SD,San Diego Padres,R,R,1990,57610,dominjo01,Jose Dominguez,11571,Jose Dominguez,P,dominjo01,domij002,Jose Dominguez,20130630
453181,Matt LaPorta,1B,BAL,Baltimore Orioles,R,R,1985,57614,laporma01,Matt LaPorta,2280,Matt LaPorta,1B,laporma01,lapom001,Matt LaPorta,20090503
519175,Evan Reed,P,DET,Detroit Tigers,R,R,1985,57618,reedev01,Evan Reed,1349,Evan Reed,P,reedev01,reede002,Evan Reed,20130516
524349,Andury Acevedo,P,CHC,Chicago Cubs,R,R,1990,57627,,,sa395471,Andury Acevedo,,,,,22220202
446381,Darwin Barney,2B,TOR,Toronto Blue Jays,R,R,1985,57645,barneda01,Darwin Barney,2430,Darwin Barney,2B,barneda01,barnd001,Darwin Barney,20100812
474865,Julio Borbon,CF,BAL,Baltimore Orioles,L,L,1986,57657,borboju01,Julio Borbon,3209,Julio Borbon,OF,borboju01,borbj001,Julio Borbon,20090629
446398,Andrew Carignan,P,OAK,Oakland Athletics,R,R,1986,57666,carigan01,Andrew Carignan,2431,Andrew Carignan,P,carigan01,caria001,Andrew Carignan,20110902
453222,Scott Carroll,P,CWS,Chicago White Sox,R,R,1984,57667,carrosc02,Scott Carroll,888,Scott Carroll,,carrosc02,carrs001,Scott Carroll,20140427
518533,Robert Carson,P,LAA,Los Angeles Angels,L,L,1989,57668,carsoro01,Robert Carson,2570,Robert Carson,P,carsoro01,carsr001,Robert Carson,20120518
525768,Tim Collins,P,CHC,Chicago Cubs,L,L,1989,57679,colliti01,Tim Collins,3164,Tim Collins,P,colliti01,collt001,Tim Collins,20110331
446321,Ross Detwiler,P,SEA,Seattle Mariners,R,L,1986,57701,detwiro01,Ross Detwiler,2859,Ross Detwiler,P,detwiro01,detwr001,Ross Detwiler,20070907
518625,Matt Dominguez,3B,TOR,Toronto Blue Jays,R,R,1989,57705,dominma01,Matt Dominguez,4903,Matt Dominguez,3B,dominma01,domim001,Matt Dominguez,20110906
518813,Greg Holland,P,ARI,Arizona Diamondbacks,R,R,1985,57708,hollagr01,Greg Holland,7196,Greg Holland,P,hollagr01,hollg001,Greg Holland,20100802
446308,Matt Wieters,C,STL,St. Louis Cardinals,S,R,1986,57712,wietema01,Matt Wieters,4298,Matt Wieters,C,wietema01,wietm001,Matt Wieters,20090529
518418,Phillippe Aumont,P,PHI,Philadelphia Phillies,L,R,1989,57739,aumonph01,Phillippe Aumont,5362,Phillippe Aumont,P,aumonph01,aumop001,Phillippe Aumont,20120823
518444,Blake Beavan,P,SEA,Seattle Mariners,R,R,1989,57741,beavabl01,Blake Beavan,338,Blake Beavan,,beavabl01,beavb001,Blake Beavan,20110703
518516,Madison Bumgarner,P,SF,San Francisco Giants,R,L,1989,57743,bumgama01,Madison Bumgarner,5524,Madison Bumgarner,P,bumgama01,bumgm001,Madison Bumgarner,20090908
519105,Jarrod Parker,P,OAK,Oakland Athletics,R,R,1988,57744,parkeja02,Jarrod Parker,4913,Jarrod Parker,P,parkeja02,parkj001,Jarrod Parker,20110927
519144,Rick Porcello,P,BOS,Boston Red Sox,R,R,1988,57745,porceri01,Rick Porcello,2717,Rick Porcello,P,porceri01,porcr001,Rick Porcello,20090409
543216,Conor Gillaspie,3B,SF,San Francisco Giants,L,R,1987,57748,gillaco01,Conor Gillaspie,9009,Conor Gillaspie,3B,gillaco01,gillc001,Conor Gillaspie,20080909
475857,Ryan Cook,P,SEA,Seattle Mariners,R,R,1987,57750,cookry01,Ryan Cook,8855,Ryan Cook,P,cookry01,cookr001,Ryan Cook,20110720
476036,David Cooper,1B,CLE,Cleveland Indians,L,L,1987,57753,coopeda01,David Cooper,7752,David Cooper,1B/DH,coopeda01,coopd002,David Cooper,20110429
518577,Collin Cowgill,RF,CLE,Cleveland Indians,R,L,1986,57755,cowgico01,Collin Cowgill,7250,Collin Cowgill,OF,cowgico01,cowgc001,Collin Cowgill,20110726
457751,Evan Crawford,P,TOR,Toronto Blue Jays,R,L,1986,57757,crawfev01,Evan Crawford,7249,Evan Crawford,P,crawfev01,crawe001,Evan Crawford,20120415
543063,Brandon Crawford,SS,SF,San Francisco Giants,L,R,1987,57758,crawfbr01,Brandon Crawford,5343,Brandon Crawford,SS,crawfbr01,crawb001,Brandon Crawford,20110527
518582,Casey Crosby,P,DET,Detroit Tigers,R,L,1988,57760,crosbca01,Casey Crosby,5261,Casey Crosby,P,crosbca01,crosc001,Casey Crosby,20120601
543071,Luis Cruz,P,HOU,Houston Astros,L,L,1990,57763,,,sa454687,Luis Cruz,,,,,22220202
543079,Jermaine Curtis,LF,STL,St. Louis Cardinals,R,R,1987,57769,curtije01,Jermaine Curtis,7765,Jermaine Curtis,OF,curtije01,curtj002,Jermaine Curtis,20130427
488818,Chase d'Arnaud,3B,SF,San Francisco Giants,R,R,1987,57774,darnach01,Chase d'Arnaud,6652,Chase d'Arnaud,3B/SS,darnach01,darnc001,Chase d'Arnaud,20110624
543083,James Darnell,OF,SD,San Diego Padres,R,R,1987,57775,darneja01,James Darnell,9060,James Darnell,3B/OF,darneja01,darnj001,James Darnell,20110809
477195,Ike Davis,1B,NYY,New York Yankees,L,L,1987,57778,davisik02,Ike Davis,8433,Ike Davis,1B,davisik02,davii001,Ike Davis,20100419
543094,Jaff Decker,CF,OAK,Oakland Athletics,L,L,1990,57781,deckeja01,Jaff Decker,7945,Jaff Decker,OF,deckeja01,deckj001,Jaff Decker,20130620
539438,Scott Diamond,P,TOR,Toronto Blue Jays,L,L,1986,57790,diamosc01,Scott Diamond,5089,Scott Diamond,P,diamosc01,diams001,Scott Diamond,20110718
543108,Andy Dirks,LF,TOR,Toronto Blue Jays,L,L,1986,57797,dirksan01,Andy Dirks,6453,Andy Dirks,OF,dirksan01,dirka001,Andy Dirks,20110516
543118,Oliver Drake,P,TB,Tampa Bay Rays,R,R,1987,57806,drakeol01,Oliver Drake,8823,Oliver Drake,P,drakeol01,drako001,Oliver Drake,20150523
488852,Allan Dykstra,1B,TB,Tampa Bay Rays,L,R,1987,57813,dykstal01,Allan Dykstra,9113,Allan Dykstra,1B,dykstal01,dyksa001,Allan Dykstra,20150408
518653,Jake Elmore,LF,MIL,Milwaukee Brewers,R,R,1987,57819,elmorja01,Jake Elmore,7290,Jake Elmore,SS,elmorja01,elmoj001,Jake Elmore,20120811
543135,Nathan Eovaldi,P,BOS,Boston Red Sox,R,R,1990,57820,eovalna01,Nathan Eovaldi,9132,Nathan Eovaldi,P,eovalna01,eovan001,Nathan Eovaldi,20110806
543136,Cody Eppley,P,NYY,New York Yankees,R,R,1985,57821,eppleco01,Cody Eppley,9095,Cody Eppley,P,eppleco01,epplc001,Cody Eppley,20110423
543144,Danny Farquhar,P,CWS,Chicago White Sox,R,R,1987,57827,farquda01,Danny Farquhar,8501,Danny Farquhar,P,farquda01,farqd001,Danny Farquhar,20110913
474494,Tommy Field,2B,TEX,Texas Rangers,R,R,1987,57835,fieldth01,Thomas Field,6262,Tommy Field,2B/SS,fieldth01,fielt001,Thomas Field,20110911
543155,Stephen Fife,P,LAD,Los Angeles Dodgers,R,R,1986,57836,fifest01,Stephen Fife,8077,Stephen Fife,P,fifest01,fifes001,Stephen Fife,20120717
502676,Cole Figueroa,2B,MIA,Miami Marlins,L,R,1987,57837,figueco01,Cole Figueroa,8790,Cole Figueroa,2B,figueco01,figuc001,Cole Figueroa,20140516
475247,Ryan Flaherty,3B,CLE,Cleveland Indians,L,R,1986,57843,flahery01,Ryan Flaherty,7888,Ryan Flaherty,2B/3B,flahery01,flahr001,Ryan Flaherty,20120407
527038,Wilmer Flores,1B,ARI,Arizona Diamondbacks,R,R,1991,57850,florewi01,Wilmer Flores,5827,Wilmer Flores,1B/3B/SS,florewi01,florw001,Wilmer Flores,20130806
